title,company,location,link 
빅데이터 분석 및 개발자 모집 공고,경기 하남시,(주)테크디엔에이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41801627&location=ts&searchword=python&searchType=search&paid_fl=n
DB S/W 경력직 개발자 모집(C / C++) (신입/경력/병특우대),서울 강남구,(주)마크베이스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41841529&location=ts&searchword=python&searchType=search&paid_fl=n
JAVA 백엔드 개발자 모집 (경력),경기 안양시 동안구,주식회사넥스다임,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41858115&location=ts&searchword=python&searchType=search&paid_fl=n
AI/빅데이터 플랫폼 시스템 아키텍트 (System Architect), 서울전체,(주)원프레딕트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41870837&location=ts&searchword=python&searchType=search&paid_fl=n
[ 빌리앤코/개발팀 ] 백엔드 엔지니어 (정규/경력무관),서울 강남구,주식회사 부동산 중개법인 스매치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41876045&location=ts&searchword=python&searchType=search&paid_fl=n
"자율주행 인지 개발 (사원-책임급, 다수채용), 강남구",서울 강남구,(주)피플렙,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41883711&location=ts&searchword=python&searchType=search&paid_fl=n
[AI반도체] (주)딥엑스 ASIC / SoC / RTL / FPGA HW 설계 채용,경기 성남시 분당구,(주)딥엑스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41885749&location=ts&searchword=python&searchType=search&paid_fl=n
AI/ML Data Scientist, 서울전체,(주)원프레딕트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41893549&location=ts&searchword=python&searchType=search&paid_fl=n
Data Scientist - Signal Processing, 서울전체,(주)원프레딕트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41895145&location=ts&searchword=python&searchType=search&paid_fl=n
[글로벌디지털마케팅] SEO Consultant,서울 강남구,콘센트릭스서비스코리아(유),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41900339&location=ts&searchword=python&searchType=search&paid_fl=n
[알지티] 스마트시스템 개발자,서울 금천구,(주)알지티,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41907642&location=ts&searchword=python&searchType=search&paid_fl=n
ML Engineer, 서울전체,(주)뤼이드,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41908006&location=ts&searchword=python&searchType=search&paid_fl=n
Sr. Backend Engineer, 서울전체,(주)뤼이드,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41907851&location=ts&searchword=python&searchType=search&paid_fl=n
소프트브리지 딥러닝 / AI / 머신러닝 / 음성인식 / 챗봇 채용,서울 중구,㈜소프트브리지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41905009&location=ts&searchword=python&searchType=search&paid_fl=n
SW 연구소 소장, 서울전체,코드마인드(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41905424&location=ts&searchword=python&searchType=search&paid_fl=n
서버개발자(벡앤드) 정규직 채용,서울 강남구,(주)오비이랩,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41907365&location=ts&searchword=python&searchType=search&paid_fl=n
AI/데이터 과학자/분석가 (병역특례 전문연구요원 지원가능),경기 용인시 기흥구,(주)초위스컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41917658&location=ts&searchword=python&searchType=search&paid_fl=n
"항공우주사 Embedded Software 개발 (주임-수석), 용인시",서울 강남구,(주)피플렙,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41933049&location=ts&searchword=python&searchType=search&paid_fl=n
[AI반도체] (주)딥엑스 AI / Software 엔지니어 수시 채용,경기 성남시 분당구,(주)딥엑스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41938581&location=ts&searchword=python&searchType=search&paid_fl=n
영상처리 알고리즘 개발직원,경기 광명시,(주)휴메인서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41935453&location=ts&searchword=python&searchType=search&paid_fl=n
"[IT 대기업] Mobile SDK 엔지니어, Computer Graphics 엔지니어",서울 강남구,(주)핀커스코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41955556&location=ts&searchword=python&searchType=search&paid_fl=n
메디컬 인공지능(AI) R&D 엔지니어 경력직 채용,서울 강남구,(주)웨이센,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41969272&location=ts&searchword=python&searchType=search&paid_fl=n
뇌영상 분석 연구원 - 인공지능 의료 소프트웨어 기업,서울 강남구,(주)핀커스코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41972632&location=ts&searchword=python&searchType=search&paid_fl=n
[AI반도체] (주)딥엑스 데브옵스(DevOps) 엔지니어 영입,경기 성남시 분당구,(주)딥엑스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41972139&location=ts&searchword=python&searchType=search&paid_fl=n
의료영상 인공지능 연구원 - AI기반 의료솔루션,서울 강남구,(주)핀커스코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41972630&location=ts&searchword=python&searchType=search&paid_fl=n
2022년 상반기 시스템엔지니어 경력사원 채용,서울 금천구,㈜슈퍼솔루션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41974661&location=ts&searchword=python&searchType=search&paid_fl=n
[클래스유] 개발팀 채용공고 (Backend 개발자),서울 마포구,모두의클래스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41974861&location=ts&searchword=python&searchType=search&paid_fl=n
PLM ENOVIA 개발자 경력 채용,서울 금천구,(주)솔브리드플러스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41554474&location=ts&searchword=python&searchType=search&paid_fl=n
[강남/IPO예정] AI의료영상처리/기계학습모델링 연구원,서울 강남구,(주)아이메디신,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41843002&location=ts&searchword=python&searchType=search&paid_fl=n
개발팀 PC S/W 개발 채용 - 정규직,경북 포항시 남구,(주)파솔,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41579020&location=ts&searchword=python&searchType=search&paid_fl=n
웹 프로그램 개발자 경력&신입 채용 - 정규직/계약직,인천 서구,(주)헤더라임,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41775135&location=ts&searchword=python&searchType=search&paid_fl=n
[인공지능 유망 스타트업] 머신러닝/딥러닝 엔지니어 (3년 이상),서울 금천구,에이치알포유(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41933574&location=ts&searchword=python&searchType=search&paid_fl=n
[인공지능 유망 스타트업] 머신러닝/딥러닝 엔지니어 (5년 이상),서울 금천구,에이치알포유(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41933002&location=ts&searchword=python&searchType=search&paid_fl=n
[경력무관] 부문별 정규직/프리랜서 채용,경기 용인시 기흥구,(주)내길,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41787038&location=ts&searchword=python&searchType=search&paid_fl=n
개발자 경력 사원 모집,서울 영등포구,(주)명성코퍼레이션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41854787&location=ts&searchword=python&searchType=search&paid_fl=n
IT 전문 엔지니어 채용 (PM/TA/SW 개발 등),서울 강남구,대보정보통신(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41859671&location=ts&searchword=python&searchType=search&paid_fl=n
㈜아난티 정보전략팀 자바(Java)개발 담당자 모집,서울 강남구,(주)아난티,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41861704&location=ts&searchword=python&searchType=search&paid_fl=n
[영풍/고려아연 계열사]서린상사(주) E-Commerce 운영직 채용,서울 강남구,서린상사㈜,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41816062&location=ts&searchword=python&searchType=search&paid_fl=n
프로그램 개발자 모집,경남 김해시,(주)신신사,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41787964&location=ts&searchword=python&searchType=search&paid_fl=n
보잉코리아: Software/Systems Engineer 채용 (신입 & 경력),서울 중구,보잉코리아(유),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41554288&location=ts&searchword=python&searchType=search&paid_fl=n
넷체크업 솔루션 개발 (경력 3년 이상) 채용,서울 강남구,에스넷시스템(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41891623&location=ts&searchword=python&searchType=search&paid_fl=n
기업부설연구소 AI 개발자 채용,서울 구로구,(주)큰사람커넥트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41936129&location=ts&searchword=python&searchType=search&paid_fl=n
Ai 솔루션 개발자 (경력 3년 이상),서울 강남구,에스넷시스템(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41944141&location=ts&searchword=python&searchType=search&paid_fl=n
[경력개발자] SCM 솔루션 개발자 및 컨설턴트 모집,서울 마포구,(주)자이오넥스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41499993&location=ts&searchword=python&searchType=search&paid_fl=n
"[일진그룹]초음파 의료기기 알고리즘개발 (신호처리, 영상처리)",경기 안양시 동안구,알피니언메디칼시스템,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41766763&location=ts&searchword=python&searchType=search&paid_fl=n
"[지니뮤직] 개발자 채용 (검색 플랫폼, 추천 알고리즘)",서울 강남구,(주)지니뮤직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41650553&location=ts&searchword=python&searchType=search&paid_fl=n
응용소프트웨어 개발자 모집 (반석 사무소),대전 유성구,(주)엠티지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41653315&location=ts&searchword=python&searchType=search&paid_fl=n
"[펨트론] 소프트웨어 개발자(SecsGem, CIM 등)",서울 금천구,(주)펨트론,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41836403&location=ts&searchword=python&searchType=search&paid_fl=n
"기업부설연구소 (응용프로그래머, 영상처리, AI) 전문연구요원",서울 금천구,(주)펨트론,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41836390&location=ts&searchword=python&searchType=search&paid_fl=n
[산하정보기술] Full Stack Java 경력 개발자,서울 구로구,(주)산하정보기술,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=39904601&location=ts&searchword=python&searchType=search&paid_fl=n
S/W개발자 채용(신입 및 경력 무관),서울 송파구,(주)써티웨어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41710810&location=ts&searchword=python&searchType=search&paid_fl=n
백엔드 개발 (경력),서울 구로구,(주)트루엔,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40872299&location=ts&searchword=python&searchType=search&paid_fl=n
[경력/스패로우] 클라우드 서비스 Engineer & Architect,서울 마포구,주식회사 파수,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41914309&location=ts&searchword=python&searchType=search&paid_fl=n
[엠포스] 플러터(Flutter) 앱개발 모집,서울 서초구,(주)엠포스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41977468&location=ts&searchword=python&searchType=search&paid_fl=n
제품 공정관리 및 기술지원 담당  경력사원 모집,대전 유성구,에이스트로닉스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41545418&location=ts&searchword=python&searchType=search&paid_fl=n
iOS APP / 암호(Crypto) - 병특 / Jave&Web 모듈 개발자,서울 서초구,한국전자인증㈜,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41755654&location=ts&searchword=python&searchType=search&paid_fl=n
수질환경시스템분야 웹프로그램 개발 경력직(정규직) 채용,서울 구로구,동문이엔티(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41840682&location=ts&searchword=python&searchType=search&paid_fl=n
"[기업부설연구소]영상처리 (딥러닝, 알고리즘) 신입/경력직 채용",경기 광명시,(주)하나텍시스템,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41843735&location=ts&searchword=python&searchType=search&paid_fl=n
[이노그리드] 클라우드 솔루션 기술지원본부 신입/경력 채용,서울 중구,(주)이노그리드,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41904083&location=ts&searchword=python&searchType=search&paid_fl=n
[전문연구요원] 응용프로그램 개발자 모집,서울 금천구,(주)알티솔루션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41699523&location=ts&searchword=python&searchType=search&paid_fl=n
(주)야스 증착기술센터 QCM / SW / 공정 개발 모집,경기 파주시,(주)야스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41747671&location=ts&searchword=python&searchType=search&paid_fl=n
"리더스시스템즈 시스템 엔지니어, 개발자 신입/경력 채용",서울 영등포구,[주]리더스시스템즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41588910&location=ts&searchword=python&searchType=search&paid_fl=n
애드테크 개발자 경력직 채용,경기 성남시 분당구,(주)플레이디,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41754528&location=ts&searchword=python&searchType=search&paid_fl=n
웹 백엔드 개발자 경력직 웹개발 node.js c++,서울 구로구,이노뎁(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41879346&location=ts&searchword=python&searchType=search&paid_fl=n
마케팅실 바이럴 마케팅/영업관리,서울 강남구,(주)아이스크림에듀,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41766067&location=ts&searchword=python&searchType=search&paid_fl=n
디바이스사업실 개발/품질보증 담당모집,서울 강남구,(주)아이스크림에듀,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41768101&location=ts&searchword=python&searchType=search&paid_fl=n
디바이스사업실 안드로이드 개발자 모집,서울 강남구,(주)아이스크림에듀,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41768082&location=ts&searchword=python&searchType=search&paid_fl=n
플랫폼/마켓플레이스 총괄/담당 모집,서울 강남구,(주)아이스크림에듀,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41802701&location=ts&searchword=python&searchType=search&paid_fl=n
AI엔지니어(컴퓨터 비전/그래픽스 개발자), 서울전체,넷마블(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41421397&location=ts&searchword=python&searchType=search&paid_fl=n
[티몬] 빅데이터 엔지니어,서울 강남구,(주)티몬,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41777713&location=ts&searchword=python&searchType=search&paid_fl=n
Web Application(Front-end) 개발인력(서비스개발팀),서울 강남구,(주)아이페이지온,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40316028&location=ts&searchword=python&searchType=search&paid_fl=n
"C# 서버/클라이언트 모델, 모바일 앱 개발 경력자 채용공고",경남 진주시,(주)굿링크,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41702965&location=ts&searchword=python&searchType=search&paid_fl=n
자바/태블로 Java & Tableau Developer 채용,경기 성남시 분당구,(주)소베텍,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41642004&location=ts&searchword=python&searchType=search&paid_fl=n
[신입] AI 기반 업무자동화(RPA) 구현 개발자 채용(서울/창원),서울 영등포구,한국스코어링(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41801569&location=ts&searchword=python&searchType=search&paid_fl=n
"연구소 개발자 모집 (S/W 개발, H/W개발)",경기 수원시 영통구,(주)프레스토솔루션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41814550&location=ts&searchword=python&searchType=search&paid_fl=n
[코스닥상장사] RPA 개발자 경력 모집,경기 용인시 수지구,(주)하이로닉,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41822235&location=ts&searchword=python&searchType=search&paid_fl=n
IT 컨설턴트(MES 분야) 모집,서울 서초구,엠아이큐브솔루션(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41901063&location=ts&searchword=python&searchType=search&paid_fl=n
포항공과대학교 인공지능연구원 연구교수/전임연구원 채용 공고,경북 포항시 남구,포항공과대학교산학협력단,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41901119&location=ts&searchword=python&searchType=search&paid_fl=n
"(주)유아이티 기업 부설연구소 S/W개발자 모집 (C++,C#, Unity)",서울 서초구,(주)유아이티,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41922598&location=ts&searchword=python&searchType=search&paid_fl=n
PHP 개발자 경력 채용,서울 성동구,에스엔패션그룹(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40079709&location=ts&searchword=python&searchType=search&paid_fl=n
[LG그룹] JAVA 기반 프로젝트 PL/분석/설계/개발자 인재 채용,서울 마포구,㈜비즈테크파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41553402&location=ts&searchword=python&searchType=search&paid_fl=n
Java 웹개발 경력자를 모십니다.,경북 김천시,(주)아와소프트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41611717&location=ts&searchword=python&searchType=search&paid_fl=n
(주)미래해양 연구소 AI 연구원 채용공고,경기 안양시 동안구,미래해양,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41726183&location=ts&searchword=python&searchType=search&paid_fl=n
"응용프로그램개발(Windows, C# 외 2개 부문) 채용",경기 수원시 권선구,(주)코런,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41802099&location=ts&searchword=python&searchType=search&paid_fl=n
[JLK] 플랫폼팀 프론트엔드 개발자 채용,서울 강남구,(주)제이엘케이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41819186&location=ts&searchword=python&searchType=search&paid_fl=n
[JLK] 플랫폼팀 백엔드 개발자 채용,서울 강남구,(주)제이엘케이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41819448&location=ts&searchword=python&searchType=search&paid_fl=n
[JLK] 인프라 담당자 채용,서울 강남구,(주)제이엘케이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41854852&location=ts&searchword=python&searchType=search&paid_fl=n
[제이엘케이] 프론트엔드 개발자(솔루션팀) 채용,서울 강남구,(주)제이엘케이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41884176&location=ts&searchword=python&searchType=search&paid_fl=n
[제이엘케이] 솔루션팀 수석 채용,서울 강남구,(주)제이엘케이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41884172&location=ts&searchword=python&searchType=search&paid_fl=n
[시원스쿨] 웹개발자(PHP) 채용,서울 영등포구,(주)에스제이더블유인터내셔널,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41975532&location=ts&searchword=python&searchType=search&paid_fl=n
"[데이타메이션] JSP/JAVA 개발자 신입,경력 채용(초급/중급)",서울 구로구,㈜데이타메이션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41754550&location=ts&searchword=python&searchType=search&paid_fl=n
[月270만/판교] 만도연구소 소프트웨어 형상관리/개발 채용,경기 성남시 분당구,(주)에스텍플러스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41759836&location=ts&searchword=python&searchType=search&paid_fl=n
보안연구소 C·C++ 경력직 채용,부산 남구,(주)리얼시큐,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41640297&location=ts&searchword=python&searchType=search&paid_fl=n
펌웨어 개발자 신입/경력 모집,서울 구로구,(주)한일프로텍,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41756013&location=ts&searchword=python&searchType=search&paid_fl=n
웹개발 경력사원 모집 (eCRF 웹DB 개발 담당),서울 성동구,(주)엠투컴,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41858917&location=ts&searchword=python&searchType=search&paid_fl=n
[경력] AI 인공지능 데이터 수집 및 운영 관리 인재 모집,서울 금천구,(주)인피닉,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41918267&location=ts&searchword=python&searchType=search&paid_fl=n
[커뮤니케이션앤컬쳐(슬림9)] CTO(Chief Technology Officer ),서울 강남구,(주)커뮤니케이션앤컬쳐,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41714023&location=ts&searchword=python&searchType=search&paid_fl=n
백엔드(Backend) 개발자(경력) 채용,서울 강남구,(주)에이엘에이엔,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41611481&location=ts&searchword=python&searchType=search&paid_fl=n
타이아(주) 비즈니스센터(서울) OT보안솔루션 각 부문 채용 공고,서울 강남구,타이아(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41697835&location=ts&searchword=python&searchType=search&paid_fl=n
Naason Science(주) AI analysis 연구원 모집,충북 청주시 흥덕구,나손사이언스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41781269&location=ts&searchword=python&searchType=search&paid_fl=n
음성인식 & AI서비스 개발자,서울 구로구,(주)브로드씨엔에스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41789776&location=ts&searchword=python&searchType=search&paid_fl=n
"인공지능 SW 개발자 채용 (Tensorflow, Pytorch, Keras)",서울 송파구,싸이엔스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41854611&location=ts&searchword=python&searchType=search&paid_fl=n
보안솔루션 FRONT-END 개발 및 운영 담당 개발자 모집합니다.,서울 용산구,(주)위드네트웍스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41875297&location=ts&searchword=python&searchType=search&paid_fl=n
딥러닝 전문가로 성장하길 원하는 백엔드 엔지니어를 모십니다.,서울 송파구,(주)에프에스솔루션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41909837&location=ts&searchword=python&searchType=search&paid_fl=n
[라온화이트햇] 보안컨설턴트 경력직 채용,서울 강남구,라온시큐어(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41971529&location=ts&searchword=python&searchType=search&paid_fl=n
AI 면접 채용 서비스 Front-End 개발자 채용,서울 마포구,(주)시대고시기획시대교육,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=39707953&location=ts&searchword=python&searchType=search&paid_fl=n
[(주)경포씨엔씨] RPA 개발자 채용,서울 성동구,경포씨엔씨,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41496225&location=ts&searchword=python&searchType=search&paid_fl=n
[광고대행]기술연구소 JAVA / WEB 개발자 채용,서울 강남구,(주)코마스인터렉티브,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41539430&location=ts&searchword=python&searchType=search&paid_fl=n
중급(대리급) 인공지능 개발자 채용 (연봉협상가능),대구 달서구,(주)올림커뮤니케이션즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41755704&location=ts&searchword=python&searchType=search&paid_fl=n
"슈퍼윙스, 엄마까투리 제작사 Linux 서버 개발 및 운영자 모집",서울 마포구,(주)퍼니플럭스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41943120&location=ts&searchword=python&searchType=search&paid_fl=n
[이즈파크] 솔루션 Java 개발자 채용,서울 금천구,(주)이즈파크,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41956828&location=ts&searchword=python&searchType=search&paid_fl=n
[위메프서비스] CI/CD 엔지니어,서울 강남구,(주)위메프,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41972484&location=ts&searchword=python&searchType=search&paid_fl=n
클라우드 관리 웹 서비스 기획자 채용,서울 강남구,아콘소프트(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41599309&location=ts&searchword=python&searchType=search&paid_fl=n
백엔드 개발자,서울 구로구,(주)두꺼비세상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40028233&location=ts&searchword=python&searchType=search&paid_fl=n
AI 개발자 구인, 광주전체,(주)고스트패스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40854788&location=ts&searchword=python&searchType=search&paid_fl=n
[삼성/LG 협력사] 서버 개발자 모집,서울 마포구,(주)아티언스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41762674&location=ts&searchword=python&searchType=search&paid_fl=n
프론트엔드 개발자,서울 구로구,(주)두꺼비세상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40028205&location=ts&searchword=python&searchType=search&paid_fl=n
AR/VR 개발자 채용,서울 서초구,에스피테크놀러지(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41809546&location=ts&searchword=python&searchType=search&paid_fl=n
[씨유박스] 2021년 하반기 신입/경력 개발부문/컨설팅부문 채용,서울 금천구,(주)씨유박스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41813092&location=ts&searchword=python&searchType=search&paid_fl=n
[신입/경력] 시스템 TA(Technical Architecture) 직원 모집,서울 강남구,(주)인사이드정보,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41920566&location=ts&searchword=python&searchType=search&paid_fl=n
"[케어네이션] 누적 투자금액 235억, 데이터 분석가 모집",서울 강남구,(주)에이치엠씨네트웍스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41969743&location=ts&searchword=python&searchType=search&paid_fl=n
[삼성/LG 협력사] 서버 개발자 모집 (경력),서울 마포구,(주)아티언스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41973664&location=ts&searchword=python&searchType=search&paid_fl=n
[신입/경력] 모바일 솔루션 개발 및 운영,서울 중구,(주)디더블유아이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41705143&location=ts&searchword=python&searchType=search&paid_fl=n
2022년 오픈나루 Java Spring 개발 연구원,서울 성동구,오픈나루(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41847314&location=ts&searchword=python&searchType=search&paid_fl=n
